date,store_id,product_id,units_demanded,units_sold,units_received,units_in_stock_eod,stockout_flag,promotion_flag
2025-05-02,S04,P002,17,17,0,58,0,0
2025-05-03,S04,P002,19,19,0,39,0,0
2025-05-04,S04,P002,13,13,190,216,0,0
2025-05-05,S04,P002,10,10,0,206,0,0
2025-05-06,S04,P002,10,10,0,196,0,0
2025-05-07,S04,P002,10,10,0,186,0,0
2025-05-08,S04,P002,16,16,0,170,0,0
2025-05-09,S04,P002,13,13,0,157,0,0
2025-05-10,S04,P002,16,16,0,141,0,0
2025-05-11,S04,P002,23,23,0,118,0,0
2025-05-12,S04,P002,14,14,0,104,0,0
2025-05-13,S04,P002,11,11,0,93,0,0
2025-05-14,S04,P002,13,13,0,80,0,0
2025-05-15,S04,P002,16,16,0,64,0,0
2025-05-16,S04,P002,24,24,0,40,0,1
2025-05-17,S04,P002,21,21,190,209,0,0
2025-05-18,S04,P002,21,21,0,188,0,0
2025-05-19,S04,P002,16,16,0,172,0,0
2025-05-20,S04,P002,9,9,0,163,0,0
2025-05-21,S04,P002,14,14,0,149,0,0
2025-05-22,S04,P002,15,15,0,134,0,0
2025-05-23,S04,P002,13,13,0,121,0,0
2025-05-24,S04,P002,23,23,0,98,0,0
2025-05-25,S04,P002,17,17,0,81,0,0
2025-05-26,S04,P002,10,10,0,71,0,0
2025-05-27,S04,P002,13,13,0,58,0,0
2025-05-28,S04,P002,16,16,190,232,0,0
2025-05-29,S04,P002,15,15,0,217,0,0
2025-05-30,S04,P002,16,16,0,201,0,0
2025-05-31,S04,P002,22,22,0,179,0,0
2025-06-01,S04,P002,38,38,0,141,0,1
2025-06-02,S04,P002,16,16,0,125,0,0
2025-06-03,S04,P002,13,13,0,112,0,0
2025-06-04,S04,P002,18,18,0,94,0,0
2025-06-05,S04,P002,18,18,0,76,0,0
2025-06-06,S04,P002,24,24,0,52,0,0
2025-06-07,S04,P002,26,26,0,26,0,0
2025-06-08,S04,P002,26,26,190,190,0,0
2025-06-09,S04,P002,14,14,0,176,0,0
2025-06-10,S04,P002,15,15,0,161,0,0
2025-06-11,S04,P002,19,19,0,142,0,0
2025-06-12,S04,P002,10,10,0,132,0,0
2025-06-13,S04,P002,12,12,0,120,0,0
2025-06-14,S04,P002,27,27,0,93,0,0
2025-06-15,S04,P002,21,21,0,72,0,0
2025-06-16,S04,P002,11,11,0,61,0,0
2025-06-17,S04,P002,13,13,0,48,0,0
2025-06-18,S04,P002,32,32,190,206,0,1
2025-06-19,S04,P002,23,23,0,183,0,0
2025-06-20,S04,P002,19,19,0,164,0,0
2025-06-21,S04,P002,24,24,0,140,0,0
2025-06-22,S04,P002,29,29,0,111,0,0
2025-06-23,S04,P002,21,21,0,90,0,0
2025-06-24,S04,P002,20,20,0,70,0,0
2025-06-25,S04,P002,19,19,0,51,0,0
2025-06-26,S04,P002,14,14,0,37,0,0
2025-06-27,S04,P002,26,26,190,201,0,0
2025-06-28,S04,P002,20,20,0,181,0,0
2025-06-29,S04,P002,19,19,0,162,0,0
2025-06-30,S04,P002,28,28,0,134,0,0
2025-07-01,S04,P002,17,17,0,117,0,0
2025-07-02,S04,P002,13,13,0,104,0,0
2025-07-03,S04,P002,22,22,0,82,0,0
2025-07-04,S04,P002,24,24,0,58,0,0
2025-07-05,S04,P002,42,42,0,16,0,1
2025-07-06,S04,P002,22,16,0,0,1,0
2025-07-07,S04,P002,23,23,190,167,0,0
2025-07-08,S04,P002,13,13,0,154,0,0
2025-07-09,S04,P002,16,16,0,138,0,0
2025-07-10,S04,P002,19,19,0,119,0,0
2025-07-11,S04,P002,17,17,0,102,0,0
2025-07-12,S04,P002,29,29,0,73,0,0
2025-07-13,S04,P002,21,21,0,52,0,0
2025-07-14,S04,P002,17,17,0,35,0,0
2025-07-15,S04,P002,19,19,190,206,0,0
2025-07-16,S04,P002,20,20,0,186,0,0
2025-07-17,S04,P002,22,22,0,164,0,0
2025-07-18,S04,P002,23,23,0,141,0,0
2025-07-19,S04,P002,40,40,0,101,0,0
2025-07-20,S04,P002,19,19,0,82,0,0
2025-07-21,S04,P002,22,22,0,60,0,0
2025-07-22,S04,P002,16,16,0,44,0,0
2025-07-23,S04,P002,12,12,0,32,0,0
2025-07-24,S04,P002,20,20,190,202,0,0
2025-07-25,S04,P002,18,18,0,184,0,0
2025-07-26,S04,P002,29,29,0,155,0,0
2025-07-27,S04,P002,18,18,0,137,0,0
2025-07-28,S04,P002,15,15,0,122,0,0
2025-07-29,S04,P002,17,17,0,105,0,0
2025-07-30,S04,P002,17,17,0,88,0,0
2025-07-31,S04,P002,19,19,0,69,0,0
2025-08-01,S04,P002,19,19,0,50,0,0
2025-08-02,S04,P002,29,29,0,21,0,1
2025-08-03,S04,P002,20,20,190,191,0,0
2025-08-04,S04,P002,17,17,0,174,0,0
2025-08-05,S04,P002,15,15,0,159,0,0
2025-08-06,S04,P002,11,11,0,148,0,0
2025-08-07,S04,P002,16,16,0,132,0,0
2025-08-08,S04,P002,12,12,0,120,0,0
2025-08-09,S04,P002,29,29,0,91,0,0
2025-08-10,S04,P002,26,26,0,65,0,0
2025-08-11,S04,P002,10,10,0,55,0,0
2025-08-12,S04,P002,14,14,0,41,0,0
2025-08-13,S04,P002,14,14,190,217,0,0
2025-08-14,S04,P002,18,18,0,199,0,0
2025-08-15,S04,P002,22,22,0,177,0,0
2025-08-16,S04,P002,34,34,0,143,0,0
2025-08-17,S04,P002,23,23,0,120,0,0
2025-08-18,S04,P002,15,15,0,105,0,0
2025-08-19,S04,P002,16,16,0,89,0,0
2025-08-20,S04,P002,13,13,0,76,0,0
2025-08-21,S04,P002,32,32,0,44,0,1
2025-08-22,S04,P002,20,20,0,24,0,0
2025-08-23,S04,P002,29,29,190,185,0,0
2025-08-24,S04,P002,31,31,0,154,0,0
2025-08-25,S04,P002,18,18,0,136,0,0
2025-08-26,S04,P002,14,14,0,122,0,0
2025-08-27,S04,P002,13,13,0,109,0,0
2025-08-28,S04,P002,21,21,0,88,0,0
2025-08-29,S04,P002,24,24,0,64,0,0
2025-08-30,S04,P002,21,21,0,43,0,0
2025-08-31,S04,P002,36,36,0,7,0,1
2025-09-01,S04,P002,14,14,190,183,0,0
2025-09-02,S04,P002,15,15,0,168,0,0
2025-09-03,S04,P002,15,15,0,153,0,0
2025-09-04,S04,P002,16,16,0,137,0,0
2025-09-05,S04,P002,17,17,0,120,0,0
2025-09-06,S04,P002,22,22,0,98,0,0
2025-09-07,S04,P002,17,17,0,81,0,0
2025-09-08,S04,P002,10,10,0,71,0,0
2025-09-09,S04,P002,12,12,0,59,0,0
2025-09-10,S04,P002,14,14,190,235,0,0
2025-09-11,S04,P002,14,14,0,221,0,0
2025-09-12,S04,P002,13,13,0,208,0,0
2025-09-13,S04,P002,29,29,0,179,0,1
2025-09-14,S04,P002,9,9,0,170,0,0
2025-09-15,S04,P002,11,11,0,159,0,0
2025-09-16,S04,P002,22,22,0,137,0,0
2025-09-17,S04,P002,10,10,0,127,0,0
2025-09-18,S04,P002,13,13,0,114,0,0
2025-09-19,S04,P002,22,22,0,92,0,0
2025-09-20,S04,P002,22,22,0,70,0,0
2025-09-21,S04,P002,15,15,0,55,0,0
2025-09-22,S04,P002,11,11,0,44,0,0
2025-09-23,S04,P002,13,13,190,221,0,0
2025-09-24,S04,P002,18,18,0,203,0,0
2025-09-25,S04,P002,13,13,0,190,0,0
2025-09-26,S04,P002,20,20,0,170,0,0
2025-09-27,S04,P002,24,24,0,146,0,0
2025-09-28,S04,P002,16,16,0,130,0,0
2025-09-29,S04,P002,6,6,0,124,0,0
2025-09-30,S04,P002,13,13,0,111,0,0
2025-10-01,S04,P002,10,10,0,101,0,0
2025-10-02,S04,P002,10,10,0,91,0,0
2025-10-03,S04,P002,11,11,0,80,0,0
2025-10-04,S04,P002,13,13,0,67,0,0
2025-10-05,S04,P002,13,13,0,54,0,0
2025-10-06,S04,P002,6,6,190,238,0,0
2025-10-07,S04,P002,15,15,0,223,0,0
2025-10-08,S04,P002,15,15,0,208,0,0
2025-10-09,S04,P002,16,16,0,192,0,0
2025-10-10,S04,P002,17,17,0,175,0,0
2025-10-11,S04,P002,29,29,0,146,0,0
2025-10-12,S04,P002,23,23,0,123,0,0
2025-10-13,S04,P002,6,6,0,117,0,0
2025-10-14,S04,P002,13,13,0,104,0,0
2025-10-15,S04,P002,17,17,0,87,0,0
2025-10-16,S04,P002,13,13,0,74,0,0
2025-10-17,S04,P002,13,13,0,61,0,0
2025-10-18,S04,P002,12,12,0,49,0,0
2025-10-19,S04,P002,18,18,190,221,0,0
2025-10-20,S04,P002,15,15,0,206,0,0
2025-10-21,S04,P002,11,11,0,195,0,0
2025-10-22,S04,P002,12,12,0,183,0,0
2025-10-23,S04,P002,15,15,0,168,0,0
2025-10-24,S04,P002,27,27,0,141,0,0
2025-10-25,S04,P002,34,34,0,107,0,0
2025-10-26,S04,P002,25,25,0,82,0,0
2025-10-27,S04,P002,17,17,0,65,0,0
2025-10-28,S04,P002,16,16,0,49,0,0
2025-10-29,S04,P002,23,23,0,26,0,1
2025-10-30,S04,P002,15,15,190,201,0,0
2025-10-31,S04,P002,29,29,0,172,0,1
2025-11-01,S04,P002,22,22,0,150,0,0
2025-11-02,S04,P002,25,25,0,125,0,0
2025-11-03,S04,P002,17,17,0,108,0,0
2025-11-04,S04,P002,24,24,0,84,0,1
2025-11-05,S04,P002,21,21,0,63,0,0
2025-11-06,S04,P002,22,22,0,41,0,0
2025-11-07,S04,P002,20,20,0,21,0,0
2025-11-08,S04,P002,22,22,190,189,0,0
2025-11-09,S04,P002,23,23,0,166,0,0
2025-11-10,S04,P002,21,21,0,145,0,0
2025-11-11,S04,P002,13,13,0,132,0,0
2025-11-12,S04,P002,37,37,0,95,0,1
2025-11-13,S04,P002,16,16,0,79,0,0
2025-11-14,S04,P002,19,19,0,60,0,0
2025-11-15,S04,P002,28,28,0,32,0,0
2025-11-16,S04,P002,21,21,190,201,0,0
2025-11-17,S04,P002,17,17,0,184,0,0
2025-11-18,S04,P002,19,19,0,165,0,0
2025-11-19,S04,P002,8,8,0,157,0,0
2025-11-20,S04,P002,10,10,0,147,0,0
2025-11-21,S04,P002,25,25,0,122,0,0
2025-11-22,S04,P002,41,41,0,81,0,1
2025-11-23,S04,P002,26,26,0,55,0,0
2025-11-24,S04,P002,10,10,0,45,0,0
2025-11-25,S04,P002,13,13,190,222,0,0
2025-11-26,S04,P002,29,29,0,193,0,0
2025-11-27,S04,P002,19,19,0,174,0,0
2025-11-28,S04,P002,32,32,0,142,0,0
2025-11-29,S04,P002,34,34,0,108,0,0
2025-11-30,S04,P002,30,30,0,78,0,0
2025-12-01,S04,P002,21,21,0,57,0,0
2025-12-02,S04,P002,16,16,0,41,0,0
2025-12-03,S04,P002,17,17,190,214,0,0
2025-12-04,S04,P002,16,16,0,198,0,0
2025-12-05,S04,P002,21,21,0,177,0,0
2025-12-06,S04,P002,36,36,0,141,0,0
2025-12-07,S04,P002,33,33,0,108,0,1
2025-12-08,S04,P002,19,19,0,89,0,0
2025-12-09,S04,P002,16,16,0,73,0,0
2025-12-10,S04,P002,20,20,0,53,0,0
2025-12-11,S04,P002,24,24,0,29,0,0
2025-12-12,S04,P002,29,29,190,190,0,0
2025-12-13,S04,P002,27,27,0,163,0,0
2025-12-14,S04,P002,27,27,0,136,0,0
2025-12-15,S04,P002,17,17,0,119,0,0
2025-12-16,S04,P002,12,12,0,107,0,0
2025-12-17,S04,P002,16,16,0,91,0,0
2025-12-18,S04,P002,19,19,0,72,0,0
2025-12-19,S04,P002,49,49,0,23,0,1
2025-12-20,S04,P002,39,23,0,0,1,0
2025-12-21,S04,P002,34,34,190,156,0,0
2025-12-22,S04,P002,20,20,0,136,0,0
2025-12-23,S04,P002,31,31,0,105,0,1
2025-12-24,S04,P002,27,27,0,78,0,0
2025-12-25,S04,P002,10,10,0,68,0,0
2025-12-26,S04,P002,17,17,0,51,0,0
2025-12-27,S04,P002,32,32,190,209,0,0
2025-12-28,S04,P002,34,34,0,175,0,0
2025-12-29,S04,P002,20,20,0,155,0,0
2025-12-30,S04,P002,29,29,0,126,0,1
2025-12-31,S04,P002,18,18,0,108,0,0
2025-01-01,S04,P003,13,13,0,297,0,0
2025-01-02,S04,P003,9,9,0,288,0,0
2025-01-03,S04,P003,20,20,0,268,0,0
2025-01-04,S04,P003,20,20,0,248,0,0
2025-01-05,S04,P003,18,18,0,230,0,0
2025-01-06,S04,P003,9,9,0,221,0,0
2025-01-07,S04,P003,18,18,0,203,0,0
2025-01-08,S04,P003,17,17,0,186,0,0
2025-01-09,S04,P003,21,21,0,165,0,0
2025-01-10,S04,P003,21,21,0,144,0,0
2025-01-11,S04,P003,14,14,0,130,0,0
2025-01-12,S04,P003,35,35,0,95,0,1
2025-01-13,S04,P003,16,16,0,79,0,0
2025-01-14,S04,P003,13,13,0,66,0,0
2025-01-15,S04,P003,15,15,0,51,0,0
2025-01-16,S04,P003,12,12,0,39,0,0
2025-01-17,S04,P003,22,22,0,17,0,0
2025-01-18,S04,P003,24,24,207,200,0,0
2025-01-19,S04,P003,27,27,0,173,0,0
2025-01-20,S04,P003,22,22,0,151,0,0
2025-01-21,S04,P003,23,23,0,128,0,1
2025-01-22,S04,P003,12,12,0,116,0,0
2025-01-23,S04,P003,14,14,0,102,0,0
2025-01-24,S04,P003,12,12,0,90,0,0
2025-01-25,S04,P003,25,25,0,65,0,0
2025-01-26,S04,P003,18,18,0,47,0,0
2025-01-27,S04,P003,12,12,0,35,0,0
2025-01-28,S04,P003,26,26,0,9,0,1
2025-01-29,S04,P003,18,9,0,0,1,0
2025-01-30,S04,P003,16,16,207,191,0,0
2025-01-31,S04,P003,19,19,0,172,0,0
2025-02-01,S04,P003,18,18,0,154,0,0
2025-02-02,S04,P003,19,19,0,135,0,0
2025-02-03,S04,P003,18,18,0,117,0,0
2025-02-04,S04,P003,15,15,0,102,0,0
2025-02-05,S04,P003,13,13,0,89,0,0
2025-02-06,S04,P003,18,18,0,71,0,0
2025-02-07,S04,P003,21,21,0,50,0,0
2025-02-08,S04,P003,29,29,0,21,0,0
2025-02-09,S04,P003,22,21,0,0,1,0
2025-02-10,S04,P003,16,16,207,191,0,0
2025-02-11,S04,P003,18,18,0,173,0,0
2025-02-12,S04,P003,13,13,0,160,0,0
2025-02-13,S04,P003,13,13,0,147,0,0
2025-02-14,S04,P003,20,20,0,127,0,0
2025-02-15,S04,P003,24,24,0,103,0,0
2025-02-16,S04,P003,19,19,0,84,0,0
2025-02-17,S04,P003,19,19,0,65,0,0
2025-02-18,S04,P003,18,18,0,47,0,0
2025-02-19,S04,P003,14,14,0,33,0,0
2025-02-20,S04,P003,17,17,0,16,0,0
2025-02-21,S04,P003,18,18,207,205,0,0
2025-02-22,S04,P003,22,22,0,183,0,0
2025-02-23,S04,P003,19,19,0,164,0,0
2025-02-24,S04,P003,23,23,0,141,0,0
2025-02-25,S04,P003,16,16,0,125,0,0
2025-02-26,S04,P003,14,14,0,111,0,0
2025-02-27,S04,P003,17,17,0,94,0,0
2025-02-28,S04,P003,16,16,0,78,0,0
2025-03-01,S04,P003,27,27,0,51,0,0
2025-03-02,S04,P003,25,25,0,26,0,0
2025-03-03,S04,P003,13,13,0,13,0,0
2025-03-04,S04,P003,18,13,0,0,1,0
2025-03-05,S04,P003,12,12,207,195,0,0
2025-03-06,S04,P003,10,10,0,185,0,0
2025-03-07,S04,P003,21,21,0,164,0,0
2025-03-08,S04,P003,14,14,0,150,0,0
2025-03-09,S04,P003,15,15,0,135,0,0
2025-03-10,S04,P003,14,14,0,121,0,0
2025-03-11,S04,P003,13,13,0,108,0,0
2025-03-12,S04,P003,18,18,0,90,0,0
2025-03-13,S04,P003,15,15,0,75,0,0
2025-03-14,S04,P003,18,18,0,57,0,0
2025-03-15,S04,P003,26,26,0,31,0,0
2025-03-16,S04,P003,26,26,0,5,0,0
2025-03-17,S04,P003,16,5,0,0,1,0
2025-03-18,S04,P003,12,12,207,195,0,0
2025-03-19,S04,P003,10,10,0,185,0,0
2025-03-20,S04,P003,18,18,0,167,0,0
2025-03-21,S04,P003,20,20,0,147,0,0
2025-03-22,S04,P003,23,23,0,124,0,0
2025-03-23,S04,P003,8,8,0,116,0,0
2025-03-24,S04,P003,14,14,0,102,0,0
2025-03-25,S04,P003,14,14,0,88,0,0
2025-03-26,S04,P003,17,17,0,71,0,0
2025-03-27,S04,P003,14,14,0,57,0,0
2025-03-28,S04,P003,16,16,0,41,0,0
2025-03-29,S04,P003,35,35,0,6,0,0
2025-03-30,S04,P003,19,19,207,194,0,0
2025-03-31,S04,P003,19,19,0,175,0,0
2025-04-01,S04,P003,19,19,0,156,0,0
2025-04-02,S04,P003,17,17,0,139,0,0
2025-04-03,S04,P003,28,28,0,111,0,0
2025-04-04,S04,P003,18,18,0,93,0,0
2025-04-05,S04,P003,26,26,0,67,0,0
2025-04-06,S04,P003,14,14,0,53,0,0
2025-04-07,S04,P003,11,11,0,42,0,0
2025-04-08,S04,P003,11,11,0,31,0,0
2025-04-09,S04,P003,21,21,0,10,0,0
2025-04-10,S04,P003,26,26,207,191,0,1
2025-04-11,S04,P003,17,17,0,174,0,0
2025-04-12,S04,P003,17,17,0,157,0,0
2025-04-13,S04,P003,18,18,0,139,0,0
2025-04-14,S04,P003,19,19,0,120,0,0
2025-04-15,S04,P003,15,15,0,105,0,0
2025-04-16,S04,P003,9,9,0,96,0,0
2025-04-17,S04,P003,15,15,0,81,0,0
2025-04-18,S04,P003,19,19,0,62,0,0
2025-04-19,S04,P003,18,18,0,44,0,0
2025-04-20,S04,P003,20,20,0,24,0,0
2025-04-21,S04,P003,11,11,0,13,0,0
2025-04-22,S04,P003,11,11,207,209,0,0
2025-04-23,S04,P003,16,16,0,193,0,0
2025-04-24,S04,P003,15,15,0,178,0,0
2025-04-25,S04,P003,10,10,0,168,0,0
2025-04-26,S04,P003,24,24,0,144,0,0
2025-04-27,S04,P003,15,15,0,129,0,0
2025-04-28,S04,P003,19,19,0,110,0,0
2025-04-29,S04,P003,20,20,0,90,0,0
2025-04-30,S04,P003,17,17,0,73,0,0
2025-05-01,S04,P003,16,16,0,57,0,0
2025-05-02,S04,P003,19,19,0,38,0,0
2025-05-03,S04,P003,30,30,0,8,0,0
2025-05-04,S04,P003,14,8,0,0,1,0
2025-05-05,S04,P003,19,19,207,188,0,0
2025-05-06,S04,P003,26,26,0,162,0,0
2025-05-07,S04,P003,14,14,0,148,0,0
2025-05-08,S04,P003,18,18,0,130,0,0
2025-05-09,S04,P003,22,22,0,108,0,0
2025-05-10,S04,P003,35,35,0,73,0,0
2025-05-11,S04,P003,21,21,0,52,0,0
2025-05-12,S04,P003,23,23,0,29,0,0
2025-05-13,S04,P003,15,15,0,14,0,0
2025-05-14,S04,P003,20,14,0,0,1,0
2025-05-15,S04,P003,13,13,207,194,0,0
2025-05-16,S04,P003,19,19,0,175,0,0
2025-05-17,S04,P003,31,31,0,144,0,1
2025-05-18,S04,P003,16,16,0,128,0,0
2025-05-19,S04,P003,8,8,0,120,0,0
2025-05-20,S04,P003,13,13,0,107,0,0
2025-05-21,S04,P003,11,11,0,96,0,0
2025-05-22,S04,P003,12,12,0,84,0,0
2025-05-23,S04,P003,20,20,0,64,0,0
2025-05-24,S04,P003,21,21,0,43,0,0
2025-05-25,S04,P003,17,17,0,26,0,0
2025-05-26,S04,P003,11,11,0,15,0,0
2025-05-27,S04,P003,9,9,207,213,0,0
2025-05-28,S04,P003,17,17,0,196,0,0
2025-05-29,S04,P003,17,17,0,179,0,0
2025-05-30,S04,P003,23,23,0,156,0,0
2025-05-31,S04,P003,18,18,0,138,0,0
2025-06-01,S04,P003,52,52,0,86,0,1
2025-06-02,S04,P003,10,10,0,76,0,0
2025-06-03,S04,P003,18,18,0,58,0,0
2025-06-04,S04,P003,14,14,0,44,0,0
2025-06-05,S04,P003,20,20,0,24,0,0
2025-06-06,S04,P003,25,25,207,206,0,0
2025-06-07,S04,P003,23,23,0,183,0,0
2025-06-08,S04,P003,25,25,0,158,0,0
2025-06-09,S04,P003,8,8,0,150,0,0
2025-06-10,S04,P003,22,22,0,128,0,0
2025-06-11,S04,P003,22,22,0,106,0,0
2025-06-12,S04,P003,19,19,0,87,0,0
2025-06-13,S04,P003,29,29,0,58,0,0
2025-06-14,S04,P003,30,30,0,28,0,0
2025-06-15,S04,P003,23,23,0,5,0,0
2025-06-16,S04,P003,25,5,0,0,1,0
2025-06-17,S04,P003,23,23,207,184,0,0
2025-06-18,S04,P003,22,22,0,162,0,0
2025-06-19,S04,P003,18,18,0,144,0,0
2025-06-20,S04,P003,15,15,0,129,0,0
2025-06-21,S04,P003,30,30,0,99,0,0
2025-06-22,S04,P003,26,26,0,73,0,0
2025-06-23,S04,P003,10,10,0,63,0,0
2025-06-24,S04,P003,27,27,0,36,0,1
2025-06-25,S04,P003,22,22,0,14,0,0
2025-06-26,S04,P003,16,14,0,0,1,0
2025-06-27,S04,P003,21,21,207,186,0,0
2025-06-28,S04,P003,19,19,0,167,0,0
2025-06-29,S04,P003,23,23,0,144,0,0
2025-06-30,S04,P003,17,17,0,127,0,0
2025-07-01,S04,P003,33,33,0,94,0,1
2025-07-02,S04,P003,16,16,0,78,0,0
2025-07-03,S04,P003,17,17,0,61,0,0
2025-07-04,S04,P003,25,25,0,36,0,0
2025-07-05,S04,P003,17,17,0,19,0,0
2025-07-06,S04,P003,23,19,0,0,1,0
2025-07-07,S04,P003,15,15,207,192,0,0
2025-07-08,S04,P003,30,30,0,162,0,0
2025-07-09,S04,P003,23,23,0,139,0,0
2025-07-10,S04,P003,26,26,0,113,0,0
2025-07-11,S04,P003,19,19,0,94,0,0
2025-07-12,S04,P003,31,31,0,63,0,0
2025-07-13,S04,P003,16,16,0,47,0,0
2025-07-14,S04,P003,15,15,0,32,0,0
2025-07-15,S04,P003,22,22,0,10,0,0
2025-07-16,S04,P003,23,10,0,0,1,0
2025-07-17,S04,P003,20,20,207,187,0,0
2025-07-18,S04,P003,36,36,0,151,0,0
2025-07-19,S04,P003,30,30,0,121,0,0
2025-07-20,S04,P003,25,25,0,96,0,0
2025-07-21,S04,P003,20,20,0,76,0,0
2025-07-22,S04,P003,20,20,0,56,0,0
2025-07-23,S04,P003,23,23,0,33,0,0
2025-07-24,S04,P003,10,10,0,23,0,0
2025-07-25,S04,P003,29,23,0,0,1,0
2025-07-26,S04,P003,26,26,207,181,0,0
2025-07-27,S04,P003,19,19,0,162,0,0
2025-07-28,S04,P003,16,16,0,146,0,0
2025-07-29,S04,P003,15,15,0,131,0,0
2025-07-30,S04,P003,24,24,0,107,0,0
2025-07-31,S04,P003,20,20,0,87,0,0
2025-08-01,S04,P003,24,24,0,63,0,0
2025-08-02,S04,P003,28,28,0,35,0,0
2025-08-03,S04,P003,24,24,0,11,0,0
2025-08-04,S04,P003,12,11,0,0,1,0
2025-08-05,S04,P003,20,20,207,187,0,0
2025-08-06,S04,P003,20,20,0,167,0,0
2025-08-07,S04,P003,17,17,0,150,0,0
2025-08-08,S04,P003,30,30,0,120,0,0
2025-08-09,S04,P003,36,36,0,84,0,0
2025-08-10,S04,P003,26,26,0,58,0,0
2025-08-11,S04,P003,16,16,0,42,0,0
2025-08-12,S04,P003,14,14,0,28,0,0
2025-08-13,S04,P003,11,11,0,17,0,0
2025-08-14,S04,P003,17,17,207,207,0,0
2025-08-15,S04,P003,30,30,0,177,0,0
2025-08-16,S04,P003,29,29,0,148,0,0
2025-08-17,S04,P003,30,30,0,118,0,0
2025-08-18,S04,P003,31,31,0,87,0,1
2025-08-19,S04,P003,29,29,0,58,0,1
2025-08-20,S04,P003,13,13,0,45,0,0
2025-08-21,S04,P003,24,24,0,21,0,0
2025-08-22,S04,P003,32,21,0,0,1,0
2025-08-23,S04,P003,28,28,207,179,0,0
2025-08-24,S04,P003,25,25,0,154,0,0
2025-08-25,S04,P003,18,18,0,136,0,0
2025-08-26,S04,P003,22,22,0,114,0,0
2025-08-27,S04,P003,20,20,0,94,0,0
2025-08-28,S04,P003,17,17,0,77,0,0
2025-08-29,S04,P003,23,23,0,54,0,0
2025-08-30,S04,P003,30,30,0,24,0,0
2025-08-31,S04,P003,26,24,0,0,1,0
2025-09-01,S04,P003,10,0,0,0,1,0
2025-09-02,S04,P003,19,19,207,188,0,0
2025-09-03,S04,P003,15,15,0,173,0,0
2025-09-04,S04,P003,14,14,0,159,0,0
2025-09-05,S04,P003,21,21,0,138,0,0
2025-09-06,S04,P003,21,21,0,117,0,0
2025-09-07,S04,P003,22,22,0,95,0,0
2025-09-08,S04,P003,20,20,0,75,0,0
2025-09-09,S04,P003,15,15,0,60,0,0
2025-09-10,S04,P003,16,16,0,44,0,0
2025-09-11,S04,P003,12,12,0,32,0,0
2025-09-12,S04,P003,18,18,0,14,0,0
2025-09-13,S04,P003,32,32,207,189,0,1
2025-09-14,S04,P003,20,20,0,169,0,0
2025-09-15,S04,P003,16,16,0,153,0,0
2025-09-16,S04,P003,14,14,0,139,0,0
2025-09-17,S04,P003,19,19,0,120,0,0
2025-09-18,S04,P003,15,15,0,105,0,0
2025-09-19,S04,P003,22,22,0,83,0,1
2025-09-20,S04,P003,31,31,0,52,0,0
2025-09-21,S04,P003,16,16,0,36,0,0
2025-09-22,S04,P003,15,15,0,21,0,0
2025-09-23,S04,P003,13,13,0,8,0,0
2025-09-24,S04,P003,17,17,207,198,0,0
2025-09-25,S04,P003,11,11,0,187,0,0
2025-09-26,S04,P003,12,12,0,175,0,0
2025-09-27,S04,P003,23,23,0,152,0,0
2025-09-28,S04,P003,23,23,0,129,0,0
2025-09-29,S04,P003,9,9,0,120,0,0
2025-09-30,S04,P003,14,14,0,106,0,0
2025-10-01,S04,P003,26,26,0,80,0,1
2025-10-02,S04,P003,19,19,0,61,0,0
2025-10-03,S04,P003,21,21,0,40,0,0
2025-10-04,S04,P003,22,22,0,18,0,0
2025-10-05,S04,P003,23,18,0,0,1,0
2025-10-06,S04,P003,11,11,207,196,0,0
2025-10-07,S04,P003,13,13,0,183,0,0
2025-10-08,S04,P003,16,16,0,167,0,0
2025-10-09,S04,P003,8,8,0,159,0,0
2025-10-10,S04,P003,17,17,0,142,0,0
2025-10-11,S04,P003,19,19,0,123,0,0
2025-10-12,S04,P003,12,12,0,111,0,0
2025-10-13,S04,P003,13,13,0,98,0,0
2025-10-14,S04,P003,9,9,0,89,0,0
2025-10-15,S04,P003,21,21,0,68,0,0
2025-10-16,S04,P003,12,12,0,56,0,0
2025-10-17,S04,P003,16,16,0,40,0,0
2025-10-18,S04,P003,23,23,0,17,0,0
2025-10-19,S04,P003,23,23,207,201,0,0
2025-10-20,S04,P003,11,11,0,190,0,0
2025-10-21,S04,P003,20,20,0,170,0,0
2025-10-22,S04,P003,13,13,0,157,0,0
2025-10-23,S04,P003,26,26,0,131,0,1
2025-10-24,S04,P003,20,20,0,111,0,0
2025-10-25,S04,P003,21,21,0,90,0,0
2025-10-26,S04,P003,23,23,0,67,0,0
2025-10-27,S04,P003,15,15,0,52,0,0
2025-10-28,S04,P003,20,20,0,32,0,0
2025-10-29,S04,P003,19,19,0,13,0,0
2025-10-30,S04,P003,18,13,0,0,1,0
2025-10-31,S04,P003,20,20,207,187,0,0
2025-11-01,S04,P003,43,43,0,144,0,0
2025-11-02,S04,P003,26,26,0,118,0,0
2025-11-03,S04,P003,18,18,0,100,0,0
2025-11-04,S04,P003,26,26,0,74,0,0
2025-11-05,S04,P003,25,25,0,49,0,0
2025-11-06,S04,P003,24,24,0,25,0,0
2025-11-07,S04,P003,24,24,0,1,0,0
2025-11-08,S04,P003,35,1,0,0,1,0
2025-11-09,S04,P003,16,16,207,191,0,0
2025-11-10,S04,P003,26,26,0,165,0,0
